Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
0.000000   -4.00   -1.06    4.00
0.001000   -4.00   -1.04    4.00
0.002000   -4.00   -1.05    4.00
0.003000   -4.00   -1.06    4.00
0.004000   -4.00   -1.06    4.00
0.005000   -4.00   -1.06    4.00
0.006000   -4.00   -1.06    4.00
0.007000   -4.00   -1.07    4.00
0.008000   -4.00   -1.06    4.00
0.009000   -4.00   -1.06    4.00
0.010000   -4.00   -1.07    4.00
0.011000   -4.00   -1.08    4.00
0.012000   -4.00   -1.09    4.00
0.013000   -4.00   -1.10    4.00
0.014000   -4.00   -1.10    4.00
0.015000   -4.00   -1.11    4.00
0.016000   -4.00   -1.12    4.00
0.017000   -4.00   -1.11    4.00
0.018000   -4.00   -1.08    4.00
0.019000   -4.00   -1.07    4.00
0.020000   -4.00   -1.06    4.00
0.021000   -4.00   -1.06    4.00
0.022000   -4.00   -1.07    4.00
0.023000   -4.00   -1.09    4.00
0.024000   -4.00   -1.10    4.00
0.025000   -4.00   -1.11    4.00
0.026000   -4.00   -1.12    4.00
0.027000   -4.00   -1.13    4.00
0.028000   -4.00   -1.14    4.00
0.029000   -4.00   -1.13    4.00
0.030000   -4.00   -1.12    4.00
0.031000   -4.00   -1.12    4.00
0.032000   -4.00   -1.13    4.00
0.033000   -4.00   -1.13    4.00
0.034000   -4.00   -1.13    4.00
0.035000   -4.00   -1.13    4.00
0.036000   -4.00   -1.14    4.00
0.037000   -4.00   -1.14    4.00
0.038000   -4.00   -1.13    4.00
0.039000   -4.00   -1.14    4.00
0.040000   -4.00   -1.15    4.00
0.041000   -4.00   -1.15    4.00
0.042000   -4.00   -1.16    4.00
0.043000   -4.00   -1.17    4.00
0.044000   -4.00   -1.17    4.00
0.045000   -4.00   -1.17    4.00
0.046000   -4.00   -1.18    4.00
0.047000   -4.00   -1.18    4.00
0.048000   -4.00   -1.20    4.00
0.049000   -4.00   -1.21    4.00
0.050000   -4.00   -1.21    4.00
0.051000   -4.00   -1.22    4.00
0.052000   -4.00   -1.22    4.00
0.053000   -4.00   -1.21    4.00
0.054000   -4.00   -1.20    4.00
0.055000   -4.00   -1.19    4.00
0.056000   -4.00   -1.19    4.00
0.057000   -4.00   -1.20    4.00
0.058000   -4.00   -1.19    4.00
0.059000   -4.00   -1.19    4.00
0.060000   -4.00   -1.19    4.00
0.061000   -4.00   -1.19    4.00
0.062000   -4.00   -1.18    4.00
0.063000   -4.00   -1.17    4.00
0.064000   -4.00   -1.16    4.00
0.065000   -4.00   -1.15    4.00
0.066000   -4.00   -1.12    4.00
0.067000   -4.00   -1.10    4.00
0.068000   -4.00   -1.09    4.00
0.069000   -4.00   -1.08    4.00
0.070000   -4.00   -1.09    4.00
0.071000   -4.00   -1.10    4.00
0.072000   -4.00   -1.11    4.00
0.073000   -4.00   -1.11    4.00
0.074000   -4.00   -1.13    4.00
0.075000   -4.00   -1.14    4.00
0.076000   -4.00   -1.14    4.00
0.077000   -4.00   -1.15    4.00
0.078000   -4.00   -1.15    4.00
0.079000   -4.00   -1.12    4.00
0.080000   -4.00   -1.11    4.00
0.081000   -4.00   -1.11    4.00
0.082000   -4.00   -1.12    4.00
0.083000   -4.00   -1.13    4.00
0.084000   -4.00   -1.13    4.00
0.085000   -4.00   -1.13    4.00
0.086000   -4.00   -1.14    4.00
0.087000   -4.00   -1.15    4.00
0.088000   -4.00   -1.16    4.00
0.089000   -4.00   -1.16    4.00
0.090000   -4.00   -1.15    4.00
0.091000   -4.00   -1.14    4.00
0.092000   -4.00   -1.13    4.00
0.093000   -4.00   -1.11    4.00
0.094000   -4.00   -1.10    4.00
0.095000   -4.00   -1.10    4.00
0.096000   -4.00   -1.10    4.00
0.097000   -4.00   -1.10    4.00
0.098000   -4.00   -1.10    4.00
0.099000   -4.00   -1.10    4.00
0.100000   -4.00   -1.11    4.00
0.101000   -4.00   -1.11    4.00
0.102000   -4.00   -1.10    4.00
0.103000   -4.00   -1.09    4.00
0.104000   -4.00   -1.09    4.00
0.105000   -4.00   -1.09    4.00
0.106000   -4.00   -1.09    4.00
0.107000   -4.00   -1.08    4.00
0.108000   -4.00   -1.09    4.00
0.109000   -4.00   -1.09    4.00
0.110000   -4.00   -1.10    4.00
0.111000   -4.00   -1.09    4.00
0.112000   -4.00   -1.08    4.00
0.113000   -4.00   -1.07    4.00
0.114000   -4.00   -1.06    4.00
0.115000   -4.00   -1.06    4.00
0.116000   -4.00   -1.06    4.00
0.117000   -4.00   -1.05    4.00
0.118000   -4.00   -1.05    4.00
0.119000   -4.00   -1.05    4.00
0.120000   -4.00   -1.05    4.00
0.121000   -4.00   -1.05    4.00
0.122000   -4.00   -1.06    4.00
0.123000   -4.00   -1.05    4.00
0.124000   -4.00   -1.05    4.00
0.125000   -4.00   -1.06    4.00
0.126000   -4.00   -1.06    4.00
0.127000   -4.00   -1.06    4.00
0.128000   -4.00   -1.06    4.00
0.129000   -4.00   -1.08    4.00
0.130000   -4.00   -1.09    4.00
0.131000   -4.00   -1.09    4.00
0.132000   -4.00   -1.09    4.00
0.133000   -4.00   -1.11    4.00
0.134000   -4.00   -1.11    4.00
0.135000   -4.00   -1.12    4.00
0.136000   -4.00   -1.14    4.00
0.137000   -4.00   -1.16    4.00
0.138000   -4.00   -1.16    4.00
0.139000   -4.00   -1.16    4.00
0.140000   -4.00   -1.15    4.00
0.141000   -4.00   -1.15    4.00
0.142000   -4.00   -1.15    4.00
0.143000   -4.00   -1.15    4.00
0.144000   -4.00   -1.17    4.00
0.145000   -4.00   -1.18    4.00
0.146000   -4.00   -1.19    4.00
0.147000   -4.00   -1.20    4.00
0.148000   -4.00   -1.22    4.00
0.149000   -4.00   -1.25    4.00
0.150000   -4.00   -1.28    4.00
0.151000   -4.00   -1.28    4.00
0.152000   -4.00   -1.31    4.00
0.153000   -4.00   -1.31    4.00
0.154000   -4.00   -1.32    4.00
0.155000   -4.00   -1.32    4.00
0.156000   -4.00   -1.32    4.00
0.157000   -4.00   -1.32    4.00
0.158000   -4.00   -1.32    4.00
0.159000   -4.00   -1.32    4.00
0.160000   -4.00   -1.33    4.00
0.161000   -4.00   -1.34    4.00
0.162000   -4.00   -1.34    4.00
0.163000   -4.00   -1.34    4.00
0.164000   -4.00   -1.35    4.00
0.165000   -4.00   -1.35    4.00
0.166000   -4.00   -1.36    4.00
0.167000   -4.00   -1.36    4.00
0.168000   -4.00   -1.38    4.00
0.169000   -4.00   -1.39    4.00
0.170000   -4.00   -1.40    4.00
0.171000   -4.00   -1.41    4.00
0.172000   -4.00   -1.42    4.00
0.173000   -4.00   -1.43    4.00
0.174000   -4.00   -1.45    4.00
0.175000   -4.00   -1.47    4.00
0.176000   -4.00   -1.47    4.00
0.177000   -4.00   -1.48    4.00
0.178000   -4.00   -1.49    4.00
0.179000   -4.00   -1.52    4.00
0.180000   -4.00   -1.54    4.00
0.181000   -4.00   -1.56    4.00
0.182000   -4.00   -1.58    4.00
0.183000   -4.00   -1.60    4.00
0.184000   -4.00   -1.60    4.00
0.185000   -4.00   -1.62    4.00
0.186000   -4.00   -1.64    4.00
0.187000   -4.00   -1.66    4.00
0.188000   -4.00   -1.69    4.00
0.189000   -4.00   -1.71    4.00
0.190000   -4.00   -1.73    4.00
0.191000   -4.00   -1.74    4.00
0.192000   -4.00   -1.75    4.00
0.193000   -4.00   -1.77    4.00
0.194000   -4.00   -1.78    4.00
0.195000   -4.00   -1.81    4.00
0.196000   -4.00   -1.84    4.00
0.197000   -4.00   -1.87    4.00
0.198000   -4.00   -1.89    4.00
0.199000   -4.00   -1.91    4.00
0.200000   -4.00   -1.94    4.00
0.201000   -4.00   -1.96    4.00
0.202000   -4.00   -1.98    4.00
0.203000   -4.00   -2.01    4.00
0.204000   -4.00   -2.03    4.00
0.205000   -4.00   -2.05    4.00
0.206000   -4.00   -2.08    4.00
0.207000   -4.00   -2.12    4.00
0.208000   -4.00   -2.16    4.00
0.209000   -4.00   -2.19    4.00
0.210000   -4.00   -2.23    4.00
0.211000   -4.00   -2.27    4.00
0.212000   -4.00   -2.30    4.00
0.213000   -4.00   -2.34    4.00
0.214000   -4.00   -2.37    4.00
0.215000   -4.00   -2.41    4.00
0.216000   -4.00   -2.45    4.00
0.217000   -4.00   -2.49    4.00
0.218000   -4.00   -2.53    4.00
0.219000   -4.00   -2.57    4.00
0.220000   -4.00   -2.63    4.00
0.221000   -4.00   -2.67    4.00
0.222000   -4.00   -2.71    4.00
0.223000   -4.00   -2.74    4.00
0.224000   -4.00   -2.75    4.00
0.225000   -4.00   -2.76    4.00
0.226000   -4.00   -2.77    4.00
0.227000   -4.00   -2.79    4.00
0.228000   -4.00   -2.82    4.00
0.229000   -4.00   -2.82    4.00
0.230000   -4.00   -2.83    4.00
0.231000   -4.00   -2.83    4.00
0.232000   -4.00   -2.81    4.00
0.233000   -4.00   -2.79    4.00
0.234000   -4.00   -2.77    4.00
0.235000   -4.00   -2.75    4.00
0.236000   -4.00   -2.71    4.00
0.237000   -4.00   -2.67    4.00
0.238000   -4.00   -2.63    4.00
0.239000   -4.00   -2.59    4.00
0.240000   -4.00   -2.56    4.00
0.241000   -4.00   -2.53    4.00
0.242000   -4.00   -2.49    4.00
0.243000   -4.00   -2.45    4.00
0.244000   -4.00   -2.41    4.00
0.245000   -4.00   -2.38    4.00
0.246000   -4.00   -2.37    4.00
0.247000   -4.00   -2.37    4.00
0.248000   -4.00   -2.40    4.00
0.249000   -4.00   -2.45    4.00
0.250000   -4.00   -2.49    4.00
0.251000   -4.00   -2.56    4.00
0.252000   -4.00   -2.64    4.00
0.253000   -4.00   -2.74    4.00
0.254000   -4.00   -2.87    4.00
0.255000   -4.00   -3.00    4.00
0.256000   -4.00   -3.14    4.00
0.257000   -4.00   -3.26    4.00
0.258000   -4.00   -3.38    4.00
0.259000   -4.00   -3.51    4.00
0.260000   -4.00   -3.65    4.00
0.261000   -4.00   -3.77    4.00
0.262000   -4.00   -3.88    4.00
0.263000   -4.00   -3.97    4.00
0.264000   -4.00   -4.00    4.00
0.265000   -4.00   -4.00    4.00
0.266000   -4.00   -4.00    4.00
0.267000   -4.00   -4.00    4.00
0.268000   -4.00   -4.00    4.00
0.269000   -4.00   -4.00    4.00
0.270000   -4.00   -4.00    4.00
0.271000   -4.00   -4.00    4.00
0.272000   -4.00   -4.00    4.00
0.273000   -4.00   -4.00    4.00
0.274000   -4.00   -4.00    4.00
0.275000   -4.00   -4.00    4.00
0.276000   -4.00   -4.00    4.00
0.277000   -4.00   -4.00    4.00
0.278000   -4.00   -4.00    4.00
0.279000   -4.00   -4.00    4.00
0.280000   -4.00   -4.00    4.00
0.281000   -4.00   -4.00    4.00
0.282000   -4.00   -4.00    4.00
0.283000   -4.00   -4.00    4.00
0.284000   -4.00   -4.00    4.00
0.285000   -4.00   -4.00    4.00
0.286000   -4.00   -4.00    4.00
0.287000   -4.00   -4.00    4.00
0.288000   -4.00   -4.00    4.00
0.289000   -4.00   -4.00    4.00
0.290000   -4.00   -4.00    4.00
0.291000   -4.00   -4.00    4.00
0.292000   -4.00   -4.00    4.00
0.293000   -4.00   -4.00    4.00
0.294000   -4.00   -4.00    4.00
0.295000   -4.00   -4.00    4.00
0.296000   -4.00   -4.00    4.00
0.297000   -4.00   -4.00    4.00
0.298000   -4.00   -4.00    4.00
0.299000   -4.00   -4.00    4.00
0.300000   -4.00   -4.00    4.00
0.301000   -4.00   -4.00    4.00
0.302000   -4.00   -4.00    4.00
0.303000   -4.00   -4.00    4.00
0.304000   -4.00   -4.00    4.00
0.305000   -4.00   -4.00    4.00
0.306000   -4.00   -4.00    4.00
0.307000   -4.00   -4.00    4.00
0.308000   -4.00   -4.00    4.00
0.309000   -4.00   -4.00    4.00
0.310000   -4.00   -4.00    4.00
0.311000   -4.00   -4.00    4.00
0.312000   -4.00   -4.00    4.00
0.313000   -4.00   -4.00    4.00
0.314000   -4.00   -4.00    4.00
0.315000   -4.00   -4.00    4.00
0.316000   -4.00   -4.00    4.00
0.317000   -4.00   -4.00    4.00
0.318000   -4.00   -4.00    4.00
0.319000   -4.00   -4.00    4.00
0.320000   -4.00   -4.00    4.00
0.321000   -4.00   -4.00    4.00
0.322000   -4.00   -4.00    4.00
0.323000   -4.00   -4.00    4.00
0.324000   -4.00   -4.00    4.00
0.325000   -4.00   -4.00    4.00
0.326000   -4.00   -4.00    4.00
0.327000   -4.00   -4.00    4.00
0.328000   -4.00   -4.00    4.00
0.329000   -4.00   -4.00    4.00
0.330000   -4.00   -4.00    4.00
0.331000   -4.00   -4.00    4.00
0.332000   -4.00   -4.00    4.00
0.333000   -4.00   -4.00    4.00
0.334000   -4.00   -4.00    4.00
0.335000   -4.00   -4.00    4.00
0.336000   -4.00   -4.00    4.00
0.337000   -4.00   -4.00    4.00
0.338000   -4.00   -4.00    4.00
0.339000   -4.00   -4.00    4.00
0.340000   -4.00   -4.00    4.00
0.341000   -4.00   -4.00    4.00
0.342000   -4.00   -4.00    4.00
0.343000   -4.00   -4.00    4.00
0.344000   -4.00   -4.00    4.00
0.345000   -4.00   -4.00    4.00
0.346000   -4.00   -4.00    4.00
0.347000   -4.00   -4.00    4.00
0.348000   -4.00   -4.00    4.00
0.349000   -4.00   -4.00    4.00
0.350000   -4.00   -4.00    4.00
0.351000   -4.00   -4.00    4.00
0.352000   -4.00   -4.00    4.00
0.353000   -4.00   -4.00    4.00
0.354000   -4.00   -4.00    4.00
0.355000   -4.00   -4.00    4.00
0.356000   -4.00   -4.00    4.00
0.357000   -4.00   -4.00    4.00
0.358000   -4.00   -4.00    4.00
0.359000   -4.00   -4.00    4.00
0.360000   -4.00   -4.00    4.00
0.361000   -4.00   -4.00    4.00
0.362000   -4.00   -4.00    4.00
0.363000   -4.00   -4.00    4.00
0.364000   -4.00   -4.00    4.00
0.365000   -4.00   -4.00    4.00
0.366000   -4.00   -4.00    4.00
0.367000   -4.00   -4.00    4.00
0.368000   -4.00   -4.00    4.00
0.369000   -4.00   -4.00    4.00
0.370000   -4.00   -4.00    4.00
0.371000   -4.00   -4.00    4.00
0.372000   -4.00   -4.00    4.00
0.373000   -4.00   -4.00    4.00
0.374000   -4.00   -4.00    4.00
0.375000   -4.00   -4.00    4.00
0.376000   -4.00   -4.00    4.00
0.377000   -4.00   -4.00    4.00
0.378000   -4.00   -4.00    4.00
0.379000   -4.00   -4.00    4.00
0.380000   -4.00   -4.00    4.00
0.381000   -4.00   -4.00    4.00
0.382000   -4.00   -4.00    4.00
0.383000   -4.00   -4.00    4.00
0.384000   -4.00   -4.00    4.00
0.385000   -4.00   -4.00    4.00
0.386000   -4.00   -4.00    4.00
0.387000   -4.00   -4.00    4.00
0.388000   -4.00   -4.00    4.00
0.389000   -4.00   -4.00    4.00
0.390000   -4.00   -4.00    4.00
0.391000   -4.00   -4.00    4.00
0.392000   -4.00   -3.99    4.00
0.393000   -4.00   -3.98    4.00
0.394000   -4.00   -3.97    4.00
0.395000   -4.00   -3.94    4.00
0.396000   -4.00   -3.93    4.00
0.397000   -4.00   -3.92    4.00
0.398000   -4.00   -3.90    4.00
0.399000   -4.00   -3.88    4.00
0.400000   -4.00   -3.86    4.00
0.401000   -4.00   -3.83    4.00
0.402000   -4.00   -3.81    4.00
0.403000   -4.00   -3.78    4.00
0.404000   -4.00   -3.76    4.00
0.405000   -4.00   -3.73    4.00
0.406000   -4.00   -3.70    4.00
0.407000   -4.00   -3.67    4.00
0.408000   -4.00   -3.65    4.00
0.409000   -4.00   -3.62    4.00
0.410000   -4.00   -3.60    4.00
0.411000   -4.00   -3.58    4.00
0.412000   -4.00   -3.56    4.00
0.413000   -4.00   -3.55    4.00
0.414000   -4.00   -3.54    4.00
0.415000   -4.00   -3.53    4.00
0.416000   -4.00   -3.50    4.00
0.417000   -4.00   -3.47    4.00
0.418000   -4.00   -3.43    4.00
0.419000   -4.00   -3.39    4.00
0.420000   -4.00   -3.35    4.00
0.421000   -4.00   -3.32    4.00
0.422000   -4.00   -3.29    4.00
0.423000   -4.00   -3.28    4.00
0.424000   -4.00   -3.26    4.00
0.425000   -4.00   -3.23    4.00
0.426000   -4.00   -3.20    4.00
0.427000   -4.00   -3.18    4.00
0.428000   -4.00   -3.16    4.00
0.429000   -4.00   -3.14    4.00
0.430000   -4.00   -3.13    4.00
0.431000   -4.00   -3.11    4.00
0.432000   -4.00   -3.09    4.00
0.433000   -4.00   -3.09    4.00
0.434000   -4.00   -3.07    4.00
0.435000   -4.00   -3.04    4.00
0.436000   -4.00   -3.01    4.00
0.437000   -4.00   -2.98    4.00
0.438000   -4.00   -2.96    4.00
0.439000   -4.00   -2.93    4.00
0.440000   -4.00   -2.90    4.00
0.441000   -4.00   -2.87    4.00
0.442000   -4.00   -2.84    4.00
0.443000   -4.00   -2.82    4.00
0.444000   -4.00   -2.80    4.00
0.445000   -4.00   -2.78    4.00
0.446000   -4.00   -2.76    4.00
0.447000   -4.00   -2.74    4.00
0.448000   -4.00   -2.74    4.00
0.449000   -4.00   -2.73    4.00
0.450000   -4.00   -2.71    4.00
0.451000   -4.00   -2.70    4.00
0.452000   -4.00   -2.69    4.00
0.453000   -4.00   -2.68    4.00
0.454000   -4.00   -2.67    4.00
0.455000   -4.00   -2.66    4.00
0.456000   -4.00   -2.64    4.00
0.457000   -4.00   -2.63    4.00
0.458000   -4.00   -2.60    4.00
0.459000   -4.00   -2.57    4.00
0.460000   -4.00   -2.55    4.00
0.461000   -4.00   -2.54    4.00
0.462000   -4.00   -2.52    4.00
0.463000   -4.00   -2.48    4.00
0.464000   -4.00   -2.46    4.00
0.465000   -4.00   -2.45    4.00
0.466000   -4.00   -2.44    4.00
0.467000   -4.00   -2.43    4.00
0.468000   -4.00   -2.45    4.00
0.469000   -4.00   -2.45    4.00
0.470000   -4.00   -2.45    4.00
0.471000   -4.00   -2.45    4.00
0.472000   -4.00   -2.43    4.00
0.473000   -4.00   -2.42    4.00
0.474000   -4.00   -2.40    4.00
0.475000   -4.00   -2.39    4.00
0.476000   -4.00   -2.39    4.00
0.477000   -4.00   -2.39    4.00
0.478000   -4.00   -2.38    4.00
0.479000   -4.00   -2.39    4.00
0.480000   -4.00   -2.40    4.00
0.481000   -4.00   -2.39    4.00
0.482000   -4.00   -2.38    4.00
0.483000   -4.00   -2.37    4.00
0.484000   -4.00   -2.37    4.00
0.485000   -4.00   -2.39    4.00
0.486000   -4.00   -2.40    4.00
0.487000   -4.00   -2.42    4.00
0.488000   -4.00   -2.43    4.00
0.489000   -4.00   -2.41    4.00
0.490000   -4.00   -2.38    4.00
0.491000   -4.00   -2.33    4.00
0.492000   -4.00   -2.26    4.00
0.493000   -4.00   -2.18    4.00
0.494000   -4.00   -2.14    4.00
0.495000   -4.00   -2.12    4.00
0.496000   -4.00   -2.11    4.00
0.497000   -4.00   -2.10    4.00
0.498000   -4.00   -2.10    4.00
0.499000   -4.00   -2.10    4.00
0.500000   -4.00   -2.11    4.00
0.501000   -4.00   -2.11    4.00
0.502000   -4.00   -2.12    4.00
0.503000   -4.00   -2.12    4.00
0.504000   -4.00   -2.11    4.00
0.505000   -4.00   -2.09    4.00
0.506000   -4.00   -2.08    4.00
0.507000   -4.00   -2.07    4.00
0.508000   -4.00   -2.07    4.00
0.509000   -4.00   -2.07    4.00
0.510000   -4.00   -2.07    4.00
0.511000   -4.00   -2.07    4.00
0.512000   -4.00   -2.07    4.00
0.513000   -4.00   -2.07    4.00
0.514000   -4.00   -2.08    4.00
0.515000   -4.00   -2.07    4.00
0.516000   -4.00   -2.06    4.00
0.517000   -4.00   -2.03    4.00
0.518000   -4.00   -1.99    4.00
0.519000   -4.00   -1.96    4.00
0.520000   -4.00   -1.92    4.00
0.521000   -4.00   -1.89    4.00
0.522000   -4.00   -1.87    4.00
0.523000   -4.00   -1.86    4.00
0.524000   -4.00   -1.84    4.00
0.525000   -4.00   -1.82    4.00
0.526000   -4.00   -1.81    4.00
0.527000   -4.00   -1.80    4.00
0.528000   -4.00   -1.80    4.00
0.529000   -4.00   -1.79    4.00
0.530000   -4.00   -1.77    4.00
0.531000   -4.00   -1.75    4.00
0.532000   -4.00   -1.72    4.00
0.533000   -4.00   -1.70    4.00
0.534000   -4.00   -1.69    4.00
0.535000   -4.00   -1.68    4.00
0.536000   -4.00   -1.67    4.00
0.537000   -4.00   -1.67    4.00
0.538000   -4.00   -1.66    4.00
0.539000   -4.00   -1.65    4.00
0.540000   -4.00   -1.63    4.00
0.541000   -4.00   -1.62    4.00
0.542000   -4.00   -1.62    4.00
0.543000   -4.00   -1.61    4.00
0.544000   -4.00   -1.60    4.00
0.545000   -4.00   -1.58    4.00
0.546000   -4.00   -1.57    4.00
0.547000   -4.00   -1.56    4.00
0.548000   -4.00   -1.56    4.00
0.549000   -4.00   -1.55    4.00
0.550000   -4.00   -1.55    4.00
0.551000   -4.00   -1.54    4.00
0.552000   -4.00   -1.52    4.00
0.553000   -4.00   -1.50    4.00
0.554000   -4.00   -1.50    4.00
0.555000   -4.00   -1.48    4.00
0.556000   -4.00   -1.46    4.00
0.557000   -4.00   -1.43    4.00
0.558000   -4.00   -1.41    4.00
0.559000   -4.00   -1.41    4.00
0.560000   -4.00   -1.41    4.00
0.561000   -4.00   -1.41    4.00
0.562000   -4.00   -1.41    4.00
0.563000   -4.00   -1.41    4.00
0.564000   -4.00   -1.40    4.00
0.565000   -4.00   -1.39    4.00
0.566000   -4.00   -1.38    4.00
0.567000   -4.00   -1.37    4.00
0.568000   -4.00   -1.36    4.00
0.569000   -4.00   -1.34    4.00
0.570000   -4.00   -1.32    4.00
0.571000   -4.00   -1.28    4.00
0.572000   -4.00   -1.24    4.00
0.573000   -4.00   -1.22    4.00
0.574000   -4.00   -1.22    4.00
0.575000   -4.00   -1.20    4.00
0.576000   -4.00   -1.19    4.00
0.577000   -4.00   -1.18    4.00
0.578000   -4.00   -1.17    4.00
0.579000   -4.00   -1.17    4.00
0.580000   -4.00   -1.16    4.00
0.581000   -4.00   -1.15    4.00
0.582000   -4.00   -1.14    4.00
0.583000   -4.00   -1.12    4.00
0.584000   -4.00   -1.12    4.00
0.585000   -4.00   -1.11    4.00
0.586000   -4.00   -1.09    4.00
0.587000   -4.00   -1.08    4.00
0.588000   -4.00   -1.07    4.00
0.589000   -4.00   -1.08    4.00
0.590000   -4.00   -1.09    4.00
0.591000   -4.00   -1.11    4.00
0.592000   -4.00   -1.12    4.00
0.593000   -4.00   -1.12    4.00
0.594000   -4.00   -1.12    4.00
0.595000   -4.00   -1.11    4.00
0.596000   -4.00   -1.11    4.00
0.597000   -4.00   -1.09    4.00
0.598000   -4.00   -1.08    4.00
0.599000   -4.00   -1.07    4.00
0.600000   -4.00   -1.06    4.00
0.601000   -4.00   -1.05    4.00
0.602000   -4.00   -1.05    4.00
0.603000   -4.00   -1.03    4.00
0.604000   -4.00   -1.02    4.00
0.605000   -4.00   -1.01    4.00
0.606000   -4.00   -1.02    4.00
0.607000   -4.00   -1.03    4.00
0.608000   -4.00   -1.05    4.00
0.609000   -4.00   -1.06    4.00
0.610000   -4.00   -1.07    4.00
0.611000   -4.00   -1.08    4.00
0.612000   -4.00   -1.09    4.00
0.613000   -4.00   -1.12    4.00
0.614000   -4.00   -1.14    4.00
0.615000   -4.00   -1.15    4.00
0.616000   -4.00   -1.16    4.00
0.617000   -4.00   -1.17    4.00
0.618000   -4.00   -1.17    4.00
0.619000   -4.00   -1.17    4.00
0.620000   -4.00   -1.17    4.00
0.621000   -4.00   -1.16    4.00
0.622000   -4.00   -1.13    4.00
0.623000   -4.00   -1.11    4.00
0.624000   -4.00   -1.08    4.00
0.625000   -4.00   -1.06    4.00
0.626000   -4.00   -1.05    4.00
0.627000   -4.00   -1.04    3.99
0.628000   -4.00   -1.06    3.98
0.629000   -4.00   -1.08    3.97
0.630000   -4.00   -1.09    3.96
0.631000   -4.00   -1.10    3.95
0.632000   -4.00   -1.11    3.94
0.633000   -4.00   -1.10    3.93
0.634000   -4.00   -1.08    3.91
0.635000   -4.00   -1.06    3.90
0.636000   -4.00   -1.03    3.89
0.637000   -4.00   -1.02    3.88
0.638000   -4.00   -1.01    3.87
0.639000   -4.00   -1.01    3.85
0.640000   -4.00   -1.02    3.85
0.641000   -4.00   -1.04    3.83
0.642000   -4.00   -1.06    3.83
0.643000   -4.00   -1.08    3.82
0.644000   -4.00   -1.08    3.80
0.645000   -4.00   -1.09    3.79
0.646000   -4.00   -1.09    3.78
0.647000   -4.00   -1.09    3.76
0.648000   -4.00   -1.10    3.75
0.649000   -4.00   -1.10    3.74
0.650000   -4.00   -1.10    3.73
0.651000   -4.00   -1.11    3.72
0.652000   -4.00   -1.11    3.71
0.653000   -4.00   -1.10    3.70
0.654000   -4.00   -1.10    3.69
0.655000   -4.00   -1.08    3.67
0.656000   -4.00   -1.06    3.67
0.657000   -4.00   -1.04    3.65
0.658000   -4.00   -1.03    3.64
0.659000   -4.00   -1.01    3.63
0.660000   -4.00   -1.02    3.62
0.661000   -4.00   -1.02    3.60
0.662000   -4.00   -1.03    3.59
0.663000   -4.00   -1.03    3.58
0.664000   -4.00   -1.02    3.57
0.665000   -4.00   -1.01    3.55
0.666000   -4.00   -0.99    3.54
0.667000   -4.00   -0.97    3.53
0.668000   -4.00   -0.96    3.51
0.669000   -4.00   -0.95    3.51
0.670000   -4.00   -0.94    3.50
0.671000   -4.00   -0.95    3.48
0.672000   -4.00   -0.96    3.47
0.673000   -4.00   -0.97    3.46
0.674000   -4.00   -0.97    3.45
0.675000   -4.00   -0.97    3.44
0.676000   -4.00   -0.98    3.42
0.677000   -4.00   -0.97    3.41
0.678000   -4.00   -0.96    3.40
0.679000   -4.00   -0.95    3.39
0.680000   -4.00   -0.94    3.37
0.681000   -4.00   -0.93    3.36
0.682000   -4.00   -0.94    3.35
0.683000   -4.00   -0.95    3.34
0.684000   -4.00   -0.95    3.33
0.685000   -4.00   -0.95    3.31
0.686000   -4.00   -0.94    3.30
0.687000   -3.99   -0.94    3.29
0.688000   -3.98   -0.95    3.28
0.689000   -3.96   -0.97    3.27
0.690000   -3.95   -0.99    3.25
0.691000   -3.94   -1.00    3.24
0.692000   -3.93   -0.99    3.23
0.693000   -3.92   -0.98    3.22
0.694000   -3.91   -0.95    3.21
0.695000   -3.89   -0.92    3.20
0.696000   -3.88   -0.89    3.19
0.697000   -3.87   -0.86    3.17
0.698000   -3.86   -0.82    3.16
0.699000   -3.85   -0.77    3.15
0.700000   -3.84   -0.72    3.14
0.701000   -3.82   -0.64    3.13
0.702000   -3.80   -0.57    3.12
0.703000   -3.78   -0.49    3.11
0.704000   -3.75   -0.41    3.10
0.705000   -3.73   -0.33    3.08
0.706000   -3.70   -0.26    3.07
0.707000   -3.69   -0.20    3.06
0.708000   -3.67   -0.15    3.06
0.709000   -3.66   -0.09    3.04
0.710000   -3.65   -0.02    3.04
0.711000   -3.64    0.07    3.02
0.712000   -3.63    0.16    3.01
0.713000   -3.62    0.27    3.00
0.714000   -3.61    0.34    2.99
0.715000   -3.60    0.41    2.98
0.716000   -3.60    0.45    2.97
0.717000   -3.60    0.48    2.96
0.718000   -3.59    0.51    2.94
0.719000   -3.58    0.51    2.93
0.720000   -3.58    0.47    2.92
0.721000   -3.57    0.41    2.91
0.722000   -3.56    0.33    2.90
0.723000   -3.55    0.23    2.89
0.724000   -3.54    0.13    2.88
0.725000   -3.53    0.02    2.87
0.726000   -3.52   -0.08    2.86
0.727000   -3.51   -0.18    2.85
0.728000   -3.50   -0.27    2.84
0.729000   -3.49   -0.36    2.83
0.730000   -3.48   -0.44    2.82
0.731000   -3.46   -0.52    2.80
0.732000   -3.45   -0.61    2.79
0.733000   -3.44   -0.69    2.78
0.734000   -3.42   -0.77    2.77
0.735000   -3.41   -0.84    2.76
